Solute_SMILES,Solvent_SMILES,T,log-gamma
ClC(Cl)Cl,O,20,6.706862337
ClC(Cl)Cl,O,20,6.710523109
ClC(Cl)Cl,O,25,6.805722553
ClC(Cl)Cl,O,25,6.843749949
ClC(Cl)Cl,O,30,7.863266724
ClC(Cl)Cl,O,20,6.710523109
ClC(Cl)Cl,O,20,6.728628613
ClC(Cl)Cl,O,19.6,6.704414355
ClC(Cl)Cl,O,25,6.805722553
ClC(Cl)Cl,OCCCCCCCCCCCCCCCC,53.2,-0.169602784
ClC(Cl)Cl,OCCCCCCCCCCCCCCCC,74.1,-0.220646671
ClC(Cl)Cl,OCCCCCCCCCCCCCCCC,93.9,-0.245900538
ClC(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,-0.988861425
ClC(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,-0.889162064
ClC(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,-0.776528789
ClC(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,-0.913793852
ClC(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,-0.848632083
ClC(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,-0.74865989
ClC(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,53.2,-1.742969305
ClC(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,74.1,-1.527857925
ClC(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,93.9,-1.328025453
ClC(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,53.2,-0.113168698
ClC(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,74.1,-0.183922838
ClC(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,93.9,-0.21815601
ClC(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,53.2,-0.430782916
ClC(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,74.1,-0.471604911
ClC(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,93.9,-0.479650006
ClC(Cl)Cl,OCCCCCCCC,25,0.019802627
ClC(Cl)Cl,ClC(Br)C(F)(F)F,45,0.176471143
ClC(Cl)Cl,CCCOC(C)=O,25,-1.139434283
ClC(Cl)Cl,CCCCCOC(C)=O,25,-1.30933332
ClC(Cl)Cl,O,20,6.706862337
ClC(Cl)Cl,O,35,6.741700695
ClC(Cl)Cl,O,50,6.759255271
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,50,0.143234168
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,60,-0.034591445
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,70,-0.293029679
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,80,-0.534435489
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,90,-0.770028225
ClC(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,100,-0.988861425
ClC(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,25,-1.513219055
ClC(Cl)Cl,CCCCCC,25,-1.184823985
ClC(Cl)Cl,N#CCCOCC(COCCC#N)OCCC#N,120,-0.15082289
ClC(Cl)Cl,N#CCCCCCCCCC#N,120,-0.510825624
ClC(Cl)Cl,N#CCc1ccccc1,120,-0.186329578
ClC(Cl)Cl,OCCCCCCCCCCCCCCCCCC,65,-0.336032333
CC(Cl)(Cl)Cl,O,20,8.679312041
CC(Cl)(Cl)Cl,O,20,8.565030521
CC(Cl)(Cl)Cl,O,20,8.641179171
CC(Cl)(Cl)Cl,O,25,8.683215975
CC(Cl)(Cl)Cl,O,25,8.70450229
CC(Cl)(Cl)Cl,O,30,8.60886038
CC(Cl)(Cl)Cl,O,30,8.57998018
CC(Cl)(Cl)Cl,O,35,8.53640741
CC(Cl)(Cl)Cl,O,35,8.733916175
CC(Cl)(Cl)Cl,O,40,8.514990768
CC(Cl)(Cl)Cl,O,40,8.596004372
CC(Cl)(Cl)Cl,O,50,8.67419694
CC(Cl)(Cl)Cl,OCCCCCCCC,25,0.683096845
CC(Cl)(Cl)Cl,OCCCCCCCC,35,0.565313809
CC(Cl)(Cl)Cl,OCCCCCCCC,50,0.488580015
CC(Cl)(Cl)Cl,O,20,8.588583188
CC(Cl)(Cl)Cl,O,20,8.679312041
CC(Cl)(Cl)Cl,O,20,8.565030521
CC(Cl)(Cl)Cl,O,20,8.641179171
CC(Cl)(Cl)Cl,O,25,8.68270763
CC(Cl)(Cl)Cl,O,30,9.635608107
CC(Cl)(Cl)Cl,O,20,8.632305999
CC(Cl)(Cl)Cl,O,20,8.470101584
CC(Cl)(Cl)Cl,O,20.2,9.266720705
CC(Cl)(Cl)Cl,O,26.3,8.628018747
CC(Cl)(Cl)Cl,O,25,8.68270763
CC(Cl)(Cl)Cl,ClC(Br)C(F)(F)F,45,-0.030459207
CC(Cl)(Cl)Cl,O,20,8.679312041
CC(Cl)(Cl)Cl,O,30,8.60886038
CC(Cl)(Cl)Cl,O,40,8.596004372
ClCC(Cl)Cl,O,20,7.411556288
ClCC(Cl)Cl,O,20,7.313220387
ClCC(Cl)Cl,O,20,7.326465614
ClCC(Cl)Cl,O,20,7.339537695
ClCC(Cl)Cl,O,30,7.294377299
ClCC(Cl)Cl,O,35,7.251344983
ClCC(Cl)Cl,O,35,7.326465614
ClCC(Cl)Cl,O,40,7.261225092
ClCC(Cl)Cl,O,50,7.106606138
ClCC(Cl)Cl,O,50,7.265429723
ClCC(Cl)Cl,OCCCCCCCC,25,0.779324877
ClCC(Cl)Cl,OCCCCCCCC,35,0.746687947
ClCC(Cl)Cl,OCCCCCCCC,50,0.672944473
ClCC(Cl)Cl,O,20,7.415776975
ClCC(Cl)Cl,O,20,7.326465614
ClCC(Cl)Cl,O,20,7.339537695
ClCC(Cl)Cl,O,20,7.313220387
ClCC(Cl)Cl,O,30,7.432483808
ClCC(Cl)Cl,O,20,7.420578905
ClCC(Cl)Cl,O,31.3,7.383989458
ClCC(Cl)Cl,O,26.2,7.185387016
ClCC(Cl)Cl,OCCCCCCCC,25,0.470003629
ClCC(Cl)Cl,O,20,7.326465614
ClCC(Cl)Cl,O,35,7.251344983
ClCC(Cl)Cl,O,50,7.106606138
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,71.2,-0.105360516
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,86.2,-0.116533816
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,107.6,-0.116533816
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,122,-0.116533816
ClC(Cl)(Cl)Cl,OC(CCCCCCCCC(O)=O)=O,143,0.837247525
ClC(Cl)(Cl)Cl,OC(CCCCCC(O)=O)=O,111.8,1.050821625
ClC(Cl)(Cl)Cl,CC(C(=O)O)O,60.4,2.501435952
ClC(Cl)(Cl)Cl,CC(C(=O)O)O,71.8,2.624668592
ClC(Cl)(Cl)Cl,CC(C(=O)O)O,85.6,2.587764035
ClC(Cl)(Cl)Cl,OCCCCCCO,60.7,1.63
ClC(Cl)(Cl)Cl,OCCCCCCO,70.25,1.64
ClC(Cl)(Cl)Cl,OCCCCCCO,81,1.62
ClC(Cl)(Cl)Cl,OCCCCCCCCCO,65.7,1.16
ClC(Cl)(Cl)Cl,OCCCCCCCCCO,75.7,1.09
ClC(Cl)(Cl)Cl,OCCCCCCCCCO,87,1.04
ClC(Cl)(Cl)Cl,SCCCCCCS,41.7,0.29
ClC(Cl)(Cl)Cl,C(CCCCCCC#N)CCCCCC#N,70.95,0.3
ClC(Cl)(Cl)Cl,C(CCCCCCC#N)CCCCCC#N,85.4,0.27
ClC(Cl)(Cl)Cl,C(CCCCCCC#N)CCCCCC#N,100.6,0.23
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,40,-0.314710745
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,50,-0.328504067
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,60,-0.371063681
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,-0.116533816
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,-0.083381609
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,-0.15082289
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,-0.210721031
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,-0.210721031
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,-0.223143551
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,-0.162518929
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,-0.198450939
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,-0.210721031
ClC(Cl)(Cl)Cl,COCCOCCOCCOCCOC,50,-0.084469157
ClC(Cl)(Cl)Cl,C1OCCOCCOCCOCCOCCOC1,50,0.058268908
ClC(Cl)(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,51.75,-0.446287103
ClC(Cl)(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,50.85,-0.430782916
ClC(Cl)(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,70.55,-0.371063681
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,60,0.028393075
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,65,0.02810143
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,70,0.027906953
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,75,0.027615167
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,80,0.027420596
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCC,65,0.082685367
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCC,70,0.077886539
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCC,75,0.073250462
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCC,80,0.068966204
ClC(Cl)(Cl)Cl,CCOC=O,44.44,0.703097511
ClC(Cl)(Cl)Cl,CCOC=O,53.14,0.625938431
ClC(Cl)(Cl)Cl,c2nc1ccccc1cc2,60,0.548121409
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,60,-0.235722334
ClC(Cl)(Cl)Cl,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,60,-0.616186139
ClC(Cl)(Cl)Cl,CCCCCCCC,55,0.104360015
ClC(Cl)(Cl)Cl,O=CN,25,4.672828834
ClC(Cl)(Cl)Cl,O,12.5,8.867850063
ClC(Cl)(Cl)Cl,O,20,7.962067309
ClC(Cl)(Cl)Cl,O,20,8.748304912
ClC(Cl)(Cl)Cl,O,20,8.411832676
ClC(Cl)(Cl)Cl,O,20,9.409191231
ClC(Cl)(Cl)Cl,O,20,9.125871215
ClC(Cl)(Cl)Cl,O,25,9.642122788
ClC(Cl)(Cl)Cl,O,25,9.239899174
ClC(Cl)(Cl)Cl,O,25,8.14612951
ClC(Cl)(Cl)Cl,O,30,9.480367509
ClC(Cl)(Cl)Cl,O,30,9.187992508
ClC(Cl)(Cl)Cl,O,30,7.673223121
ClC(Cl)(Cl)Cl,O,35,9.104868739
ClC(Cl)(Cl)Cl,O,40,9.071767722
ClC(Cl)(Cl)Cl,O,40,7.243798852
ClC(Cl)(Cl)Cl,O,40,7.306531399
ClC(Cl)(Cl)Cl,O,40,9.480367509
ClC(Cl)(Cl)Cl,OCC,25,1.637053079
ClC(Cl)(Cl)Cl,CO,25,2.0255132
ClC(Cl)(Cl)Cl,CNC(C)=O,31.01,1.094604267
ClC(Cl)(Cl)Cl,CNC(C)=O,45.21,1.146131805
ClC(Cl)(Cl)Cl,CNC(C)=O,58.75,1.191799003
ClC(Cl)(Cl)Cl,CN(C)C(C)=O,30.06,-0.05234648
ClC(Cl)(Cl)Cl,CN(C)C(C)=O,44.43,0.207826847
ClC(Cl)(Cl)Cl,CN(C)C(C)=O,60.4,0.47995396
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C=O,29.66,-0.116533816
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C=O,45.18,-0.103140759
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C=O,59.28,-0.084469157
ClC(Cl)(Cl)Cl,O=S1(CCCC1)=O,30.13,1.526490992
ClC(Cl)(Cl)Cl,O=S1(CCCC1)=O,44.75,1.522353806
ClC(Cl)(Cl)Cl,O=S1(CCCC1)=O,60.59,1.518199432
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C(=O)c1ccccc1,20,0.494696242
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C(=O)c1ccccc1,30,0.463734016
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C(=O)c1ccccc1,40,0.431782416
ClC(Cl)(Cl)Cl,CCCCN(CCCC)C(=O)c1ccccc1,50,0.405465108
ClC(Cl)(Cl)Cl,CCCCCCCCCCCC(=O)N(CC)CC,25,-0.586986985
ClC(Cl)(Cl)Cl,CCCCCCCCCCCC(=O)N(CC)CC,35,-0.567395975
ClC(Cl)(Cl)Cl,CCCCCCCCCCCC(=O)N(CC)CC,45,-0.54818141
ClC(Cl)(Cl)Cl,CCCCCCCCCCCC(=O)N(CC)CC,55,-0.529329095
ClC(Cl)(Cl)Cl,CC#N,0,1.89761986
ClC(Cl)(Cl)Cl,CC(=O)c1ccccc1,0,0.530628251
ClC(Cl)(Cl)Cl,Nc1ccccc1,0,1.568615918
ClC(Cl)(Cl)Cl,COc1ccccc1,0,0.262364264
ClC(Cl)(Cl)Cl,c1ccccc1,0,0.122217633
ClC(Cl)(Cl)Cl,CC(OCc1ccccc1)=O,25,0.343589704
ClC(Cl)(Cl)Cl,COC1=CC=C(C=C1)Br,25,0.405465108
ClC(Cl)(Cl)Cl,Brc2c1ccccc1ccc2,25,0.451075619
ClC(Cl)(Cl)Cl,OCCCC,0,0.982078472
ClC(Cl)(Cl)Cl,CCC(C)=O,0,0.500775288
ClC(Cl)(Cl)Cl,O=C1CCCCC1,0,0.09531018
ClC(Cl)(Cl)Cl,ClCCCl,0,0.683096845
ClC(Cl)(Cl)Cl,CCOC(C)=O,0,0.270027137
ClC(Cl)(Cl)Cl,CCCCCCC,0,0.182321557
ClC(Cl)(Cl)Cl,O=N(c1ccccc1)=O,0,0.815364813
ClC(Cl)(Cl)Cl,CCN(=O)=O,0,1.368639426
ClC(Cl)(Cl)Cl,CN(=O)=O,0,2.17588744
ClC(Cl)(Cl)Cl,CC(C)N(=O)=O,0,0.875468737
ClC(Cl)(Cl)Cl,OCCCCCCCC,0,0.553885113
ClC(Cl)(Cl)Cl,Oc1ccccc1,50,1.223775432
ClC(Cl)(Cl)Cl,CCC#N,0,1.1442228
ClC(Cl)(Cl)Cl,CCC(=O)c1ccccc1,25,0.425267735
ClC(Cl)(Cl)Cl,c2nc1ccccc1cc2,25,0.364643114
ClC(Cl)(Cl)Cl,Cc1ccccc1,0,0.019802627
ClC(Cl)(Cl)Cl,O,0,8.748304912
ClC(Cl)(Cl)Cl,Cc1ccc(C)cc1,0,-0.072570693
ClC(Cl)(Cl)Cl,CC(C)=O,54.45,0.751416089
ClC(Cl)(Cl)Cl,CC(C)=O,52.85,0.765467842
ClC(Cl)(Cl)Cl,CC(C)=O,37.75,0.75612198
ClC(Cl)(Cl)Cl,CC(C)=O,30.85,0.770108222
ClC(Cl)(Cl)Cl,ClCCCl,81.85,0.438254931
ClC(Cl)(Cl)Cl,ClCCCl,64.05,0.500775288
ClC(Cl)(Cl)Cl,ClCCCl,45.25,0.565313809
ClC(Cl)(Cl)Cl,ClCCCl,33.75,0.620576488
ClC(Cl)(Cl)Cl,CCOC(C)=O,56.05,0.246860078
ClC(Cl)(Cl)Cl,CCCCCC,67.15,0.148420005
ClC(Cl)(Cl)Cl,CCCCCC,58.85,0.173953307
ClC(Cl)(Cl)Cl,CCCCCC,41.85,0.182321557
ClC(Cl)(Cl)Cl,CCCCCC,27.85,0.182321557
ClC(Cl)(Cl)Cl,CC(C)=O,27.75,0.737164066
ClC(Cl)(Cl)Cl,CC(C)=O,33.75,0.727548607
ClC(Cl)(Cl)Cl,CC(C)=O,40.65,0.727548607
ClC(Cl)(Cl)Cl,CC(C)=O,46.35,0.727548607
ClC(Cl)(Cl)Cl,CC(C)=O,51.25,0.708035793
ClC(Cl)(Cl)Cl,CC(C)=O,55.25,0.712949808
ClC(Cl)(Cl)Cl,OCCCC,86.45,0.947789399
ClC(Cl)(Cl)Cl,OCCC,59.65,1.16315081
ClC(Cl)(Cl)Cl,OCCC,69.95,1.1442228
ClC(Cl)(Cl)Cl,OCCC,79.75,1.131402111
ClC(Cl)(Cl)Cl,OCCC,89.75,1.131402111
ClC(Cl)(Cl)Cl,OCCC,96.45,1.105256831
ClC(Cl)(Cl)Cl,OC(C)C,81.55,1.226712291
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,80.2,-0.537854296
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,100.3,-0.536143432
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,120.2,-0.551647618
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCCCC,80.4,-0.224394333
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCCCC,90.1,-0.224394333
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCCCCCC,99.9,-0.231932057
ClC(Cl)(Cl)Cl,CCCCCCCCCC(=O)CCCCCCCCC,70.1,-0.398986142
ClC(Cl)(Cl)Cl,CCCCCCCCCC(=O)CCCCCCCCC,80.5,-0.381260419
ClC(Cl)(Cl)Cl,CCCCCCCCCC(=O)CCCCCCCCC,90.1,-0.387134151
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC=C,55.9,-0.103140759
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC=C,64.6,-0.141563564
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCC=C,75.4,-0.179126666
ClC(Cl)(Cl)Cl,CO,20.05,2.012232792
ClC(Cl)(Cl)Cl,CO,40.05,1.976854953
ClC(Cl)(Cl)Cl,CO,60.05,1.874874376
ClC(Cl)(Cl)Cl,OCC,40.05,1.488399584
ClC(Cl)(Cl)Cl,OCC,60.05,1.398716881
ClC(Cl)(Cl)Cl,OCCCCCC,20.05,0.698134722
ClC(Cl)(Cl)Cl,OCCCCCC,40.05,0.683096845
ClC(Cl)(Cl)Cl,OCCCCCC,60.05,0.662687973
ClC(Cl)(Cl)Cl,OCCCCCCCC,25,0.604315967
ClC(Cl)(Cl)Cl,OCCCCCCCC,30,0.536493371
ClC(Cl)(Cl)Cl,OCCCCCCCC,40,0.524728529
ClC(Cl)(Cl)Cl,OCC(O)C,17,2.667228207
ClC(Cl)(Cl)Cl,CCOC=O,44.44,0.703097511
ClC(Cl)(Cl)Cl,CCOC=O,53.14,0.625938431
ClC(Cl)(Cl)Cl,Oc1ccccc1,55,1.517322624
ClC(Cl)(Cl)Cl,Oc1ccccc1,70,1.432700734
ClC(Cl)(Cl)Cl,Oc1ccccc1,85,1.406096988
ClC(Cl)(Cl)Cl,Oc1ccccc1,100,1.358409158
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCC,53.2,0.107957142
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCC,74.1,0.033434776
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCC,93.9,0
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,-0.153151179
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,-0.148500008
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,-0.116533816
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,-0.494296322
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,-0.482886255
ClC(Cl)(Cl)Cl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,-0.427710717
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,53.2,-0.349557476
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,74.1,-0.33128571
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,93.9,-0.299754654
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,53.2,-0.279713903
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,74.1,-0.313341819
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCC,93.9,-0.327116142
ClC(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,53.2,-0.586986985
ClC(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,74.1,-0.606969484
ClC(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,93.9,-0.590590592
ClC(Cl)(Cl)Cl,CCC(C)=O,55,0.418710335
ClC(Cl)(Cl)Cl,ClCCCl,64,0.524728529
ClC(Cl)(Cl)Cl,CC#N,79.45,1.589235205
ClC(Cl)(Cl)Cl,OCCCC,86.45,0.947789399
ClC(Cl)(Cl)Cl,OCCC,59.65,1.16315081
ClC(Cl)(Cl)Cl,OCCC,69.95,1.1442228
ClC(Cl)(Cl)Cl,OCCC,79.75,1.131402111
ClC(Cl)(Cl)Cl,OCCC,89.75,1.131402111
ClC(Cl)(Cl)Cl,OCCC,96.45,1.105256831
ClC(Cl)(Cl)Cl,OC(C)C,81.55,1.226712291
ClC(Cl)(Cl)Cl,OCCCCCCCC,25,0.604315967
ClC(Cl)(Cl)Cl,ClC(Br)C(F)(F)F,45,0.285178942
ClC(Cl)(Cl)Cl,CN(=O)=O,20,2.260825159
ClC(Cl)(Cl)Cl,CCN(=O)=O,20,1.208960346
ClC(Cl)(Cl)Cl,CCCN(=O)=O,20,0.810930216
ClC(Cl)(Cl)Cl,CC(C)N(=O)=O,20,0.744790414
ClC(Cl)(Cl)Cl,CC#N,20,1.887826938
ClC(Cl)(Cl)Cl,CCC#N,20,1.063330475
ClC(Cl)(Cl)Cl,CCOC(C)=O,20,0.242161557
ClC(Cl)(Cl)Cl,CCCCOC(C)=O,20,-0.058688996
ClC(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,25,-0.576253429
ClC(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,50,-0.608806032
ClC(Cl)(Cl)Cl,O,20,9.409191231
ClC(Cl)(Cl)Cl,O,30,9.480367509
ClC(Cl)(Cl)Cl,O,40,9.480367509
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,50,0.660107326
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,60,0.471876874
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,70,0.200488861
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,80,-0.06720875
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,90,-0.318828801
ClC(Cl)(Cl)Cl,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,100,-0.543004522
ClC(Cl)(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,25,-0.519530064
ClC(Cl)(Cl)Cl,CCCCCC,25,-0.601297527
ClC(Cl)(Cl)Cl,c1ccccc1,25,0.494330321
ClC(Cl)(Cl)Cl,OCCCCCCCCCCCCCCCCCC,65,-0.001200721
ClCC(Cl)(Cl)Cl,O,20,9.135616826
ClCC(Cl)(Cl)Cl,O,20,8.952864142
ClCC(Cl)(Cl)Cl,O,16,9.09492952
ClCC(Cl)(Cl)Cl,O,30,8.893160829
ClCC(Cl)(Cl)Cl,O,30,9.05134464
ClCC(Cl)(Cl)Cl,O,35,8.884056062
ClCC(Cl)(Cl)Cl,O,40,8.861775311
ClCC(Cl)(Cl)Cl,O,40,9.085910294
ClCC(Cl)(Cl)Cl,OCCCCCCCC,30,0.631271777
ClCC(Cl)(Cl)Cl,OCCCCCCCC,40,0.587786665
ClCC(Cl)(Cl)Cl,O,20,9.135616826
ClCC(Cl)(Cl)Cl,O,30,9.05134464
ClCC(Cl)(Cl)Cl,O,40,9.085910294
ClC(Cl)C(Cl)Cl,O,20,8.255828427
ClC(Cl)C(Cl)Cl,O,20,8.23164218
ClC(Cl)C(Cl)Cl,O,20,8.283999304
ClC(Cl)C(Cl)Cl,O,25,8.149023868
ClC(Cl)C(Cl)Cl,O,25,8.240121298
ClC(Cl)C(Cl)Cl,O,25,8.119696253
ClC(Cl)C(Cl)Cl,O,30,8.223090551
ClC(Cl)C(Cl)Cl,O,30,7.996317232
ClC(Cl)C(Cl)Cl,O,35,8.069968149
ClC(Cl)C(Cl)Cl,O,35,8.149023868
ClC(Cl)C(Cl)Cl,O,40,8.03915739
ClC(Cl)C(Cl)Cl,O,40,8.180320875
ClC(Cl)C(Cl)Cl,O,50,8.009695358
ClC(Cl)C(Cl)Cl,O,20,8.196987927
ClC(Cl)C(Cl)Cl,O,20,8.255828427
ClC(Cl)C(Cl)Cl,O,20,8.23164218
ClC(Cl)C(Cl)Cl,O,20,8.283999304
ClC(Cl)C(Cl)Cl,O,30,8.067776196
ClC(Cl)C(Cl)Cl,O,20,8.080237416
ClC(Cl)C(Cl)Cl,O,20,8.034955025
ClC(Cl)C(Cl)Cl,O,20,8.255828427
